swappable_index,source_index,unit_id,land_use,block_id
2964,5251,511011206010,farmland,2147
2965,5255,511011211002,forest,2703
2966,5257,511011208016,farmland,2472
2967,5259,511011208009,forest,2415
2968,5260,511011208016,farmland,2476
2969,5261,511011208016,forest,2476
2970,5262,511011208008,forest,2405
2971,5264,511011211002,forest,2704
2972,5268,511011208007,forest,2400
2973,5269,511011211002,forest,2702
2974,5272,511011206004,farmland,2099
2975,5273,511011206010,forest,2149
2976,5275,511011208014,forest,2455
2977,5276,511011208008,farmland,2404
2978,5277,511011206011,forest,2154
2979,5278,511011211002,forest,2700
2980,5279,511011208015,farmland,2460
2981,5280,511011208004,farmland,2358
2982,5281,511011206010,farmland,2148
2983,5286,511011206007,forest,2126
2984,5287,511011206011,forest,2157
2985,5290,511011206004,farmland,2098
2986,5293,511011206011,farmland,2157
2987,5294,511011206010,forest,2146
2988,5296,511011208004,forest,2358
2989,5297,511011208008,forest,2404
2990,5298,511011208016,farmland,2473
2991,5299,511011208015,forest,2461
2992,5302,511011206010,farmland,2146
2993,5303,511011208016,farmland,2475
2994,5306,511011208007,forest,2400
2995,5307,511011208008,farmland,2404
2996,5309,511011206015,farmland,2186
2997,5310,511011208016,farmland,2468
2998,5311,511011206007,forest,2122
2999,5312,511011208016,forest,2471
3000,5316,511011206015,forest,2184
3001,5319,511011206007,farmland,2121
3002,5321,511011208004,farmland,2359
3003,5323,511011208008,farmland,-1
3004,5327,511011208008,farmland,2404
3005,5329,511011208009,forest,2415
3006,5330,511011206010,farmland,2146
3007,5332,511011208008,forest,2405
3008,5333,511011206010,forest,2146
3009,5336,511011208016,forest,2476
3010,5337,511011206004,farmland,2098
3011,5339,511011208014,farmland,2455
3012,5341,511011208004,forest,2358
3013,5343,511011208014,farmland,2456
3014,5345,511011208009,forest,2414
3015,5346,511011211002,farmland,2704
3016,5348,511011211007,forest,2768
3017,5349,511011206010,farmland,2145
3018,5352,511011208016,farmland,2475
3019,5353,511011206011,farmland,2154
3020,5358,511011206010,forest,2149
3021,5359,511011208014,forest,2455
3022,5362,511011206007,farmland,2126
3023,5363,511011208014,farmland,2457
3024,5364,511011211007,forest,2769
3025,5366,511011206015,farmland,2184
3026,5369,511011208008,farmland,2404
3027,5370,511011206011,forest,2154
3028,5371,511011208007,farmland,2400
3029,5374,511011211007,forest,2768
3030,5376,511011208016,forest,2477
3031,5378,511011206015,forest,2186
3032,5379,511011206010,forest,2147
3033,5380,511011208016,farmland,2475
3034,5381,511011208008,forest,-1
3035,5382,511011208004,forest,2359
3036,5387,511011206007,farmland,2121
3037,5390,511011211002,forest,2704
3038,5391,511011206015,farmland,2185
3039,5392,511011206004,farmland,2096
3040,5394,511011208014,forest,2455
3041,5395,511011208008,farmland,2404
3042,5396,511011206011,forest,2155
3043,5397,511011208014,forest,2457
3044,5398,511011211002,forest,2703
3045,5399,511011208016,farmland,2477
3046,5400,511011206007,farmland,2119
3047,5402,511011208016,forest,2473
3048,5404,511011206011,farmland,2154
3049,5408,511011208008,farmland,2406
3050,5409,511011208014,forest,2455
3051,5410,511011206010,farmland,2147
3052,5411,511011208004,farmland,2358
3053,5413,511011208007,farmland,2398
3054,5414,511011211002,farmland,2702
3055,5416,511011208016,farmland,2468
3056,5417,511011208016,forest,2476
3057,5418,511011208016,forest,2476
3058,5419,511011206010,farmland,2151
3059,5421,511011208007,forest,2398
3060,5424,511011208015,farmland,2459
3061,5426,511011208007,forest,2399
3062,5427,511011206015,forest,2185
3063,5430,511011208016,forest,2471
3064,5431,511011211002,forest,2704
3065,5434,511011206016,forest,2194
3066,5435,511011207004,farmland,2217
3067,5437,511011211003,farmland,2720
3068,5439,511011208004,farmland,2361
3069,5440,511011208009,forest,2417
3070,5441,511011208008,farmland,-1
3071,5444,511011206004,farmland,2096
3072,5445,511011208008,forest,2410
3073,5447,511011208015,forest,2459
3074,5448,511011211002,forest,2701
3075,5449,511011211003,farmland,2712
3076,5450,511011208007,forest,2398
3077,5451,511011208007,forest,2398
3078,5453,511011208016,farmland,2469
3079,5454,511011206011,forest,2156
3080,5455,511011206007,farmland,2121
3081,5456,511011206016,forest,2195
3082,5457,511011211007,forest,2769
3083,5458,511011211003,forest,2719
3084,5462,511011208016,forest,2478
3085,5463,511011206007,farmland,2127
3086,5464,511011208008,farmland,-1
3087,5465,511011208009,forest,2416
3088,5467,511011206012,farmland,2159
3089,5468,511011206010,farmland,2150
3090,5469,511011208016,forest,2476
3091,5471,511011208004,farmland,2358
3092,5472,511011206004,farmland,2102
3093,5473,511011206010,farmland,2149
3094,5474,511011208007,farmland,2396
3095,5476,511011211007,forest,2768
3096,5479,511011208008,farmland,2408
3097,5481,511011206004,forest,2102
3098,5482,511011208015,forest,2462
3099,5485,511011206007,farmland,2120
3100,5488,511011206007,farmland,2127
3101,5490,511011206015,forest,2184
3102,5491,511011208007,farmland,2394
3103,5492,511011211007,forest,2770
3104,5495,511011206010,forest,2150
3105,5496,511011211005,farmland,2737
3106,5498,511011206007,farmland,2127
3107,5499,511011206007,farmland,2126
3108,5502,511011206007,farmland,2120
3109,5504,511011208007,farmland,2398
3110,5506,511011206012,forest,2163
3111,5507,511011206016,forest,2194
3112,5508,511011206012,farmland,2158
3113,5509,511011211007,forest,2769
3114,5510,511011206015,forest,2185
3115,5511,511011206012,forest,2160
3116,5512,511011208016,farmland,2476
3117,5513,511011207004,forest,2216
3118,5514,511011208016,forest,2470
3119,5515,511011206004,farmland,2096
3120,5516,511011208015,forest,2463
3121,5517,511011207004,forest,2215
3122,5519,511011211002,forest,2700
3123,5520,511011206004,farmland,2101
3124,5521,511011208016,forest,2475
3125,5523,511011206012,farmland,2162
3126,5524,511011208008,forest,2411
3127,5527,511011208007,forest,2395
3128,5529,511011211005,forest,2736
3129,5533,511011208007,forest,2394
3130,5536,511011206016,farmland,2192
3131,5538,511011208009,forest,2416
3132,5540,511011206016,forest,2194
3133,5542,511011208007,forest,2394
3134,5543,511011208008,forest,-1
3135,5544,511011208007,forest,2398
3136,5548,511011206007,forest,2127
3137,5549,511011206004,farmland,2097
3138,5550,511011208008,forest,-1
3139,5551,511011208007,farmland,2394
3140,5552,511011206012,forest,2163
3141,5553,511011206012,farmland,2162
3142,5554,511011208015,forest,2462
3143,5555,511011206010,forest,2149
3144,5558,511011206004,farmland,2102
3145,5560,511011211005,farmland,2738
3146,5562,511011208015,farmland,2458
3147,5563,511011208007,farmland,2396
3148,5564,511011207004,farmland,2214
3149,5565,511011206004,forest,2102
3150,5566,511011211005,farmland,2742
3151,5567,511011208003,forest,2357
3152,5569,511011208004,farmland,2358
3153,5570,511011208015,farmland,2463
3154,5571,511011211005,farmland,2740
3155,5572,511011211002,forest,2705
3156,5576,511011207004,forest,2216
3157,5578,511011206010,farmland,2150
3158,5579,511011206010,forest,2150
3159,5581,511011208016,farmland,2477
3160,5582,511011206015,farmland,2185
3161,5586,511011208016,forest,2470
3162,5587,511011208016,forest,2475
3163,5590,511011208003,farmland,2356
3164,5592,511011206016,forest,2192
3165,5593,511011208016,forest,2478
3166,5595,511011208007,farmland,2398
3167,5596,511011206004,forest,2095
3168,5598,511011208009,forest,2417
3169,5599,511011208007,forest,2398
3170,5602,511011208015,farmland,2463
3171,5603,511011206010,farmland,2153
3172,5605,511011206010,forest,2147
3173,5606,511011211002,farmland,2703
3174,5608,511011206015,forest,2184
3175,5609,511011206004,farmland,2098
3176,5610,511011208016,forest,2477
3177,5611,511011206012,forest,2159
3178,5613,511011206007,forest,2122
3179,5614,511011206007,farmland,2123
3180,5615,511011208007,forest,2395
3181,5618,511011211002,farmland,2702
3182,5619,511011211002,farmland,2702
3183,5620,511011211003,farmland,2711
3184,5621,511011211003,forest,2710
3185,5622,511011211003,farmland,2722
3186,5623,511011206007,forest,2127
3187,5624,511011211007,forest,2768
3188,5625,511011206007,farmland,2120
3189,5629,511011208003,farmland,2356
3190,5631,511011211005,forest,2742
3191,5633,511011208007,farmland,2398
3192,5636,511011208016,forest,2471
3193,5637,511011206010,farmland,2150
3194,5639,511011206004,forest,2101
3195,5640,511011206015,forest,2184
3196,5641,511011206015,forest,2184
3197,5642,511011211002,forest,2700
3198,5643,511011208007,farmland,2397
3199,5644,511011211005,forest,2743
3200,5645,511011206007,farmland,2125
3201,5646,511011208016,farmland,2478
3202,5648,511011208007,farmland,2397
3203,5652,511011206007,farmland,2126
3204,5656,511011211005,forest,2741
3205,5660,511011206004,farmland,2097
3206,5661,511011211007,forest,2768
3207,5662,511011206012,farmland,2160
3208,5664,511011208016,forest,2470
3209,5665,511011206007,farmland,2126
3210,5666,511011206010,forest,2150
3211,5669,511011207004,farmland,2217
3212,5670,511011207004,farmland,2217
3213,5671,511011208007,farmland,2394
3214,5674,511011207004,farmland,2217
3215,5676,511011208007,forest,2396
3216,5677,511011208016,forest,2469
3217,5680,511011206010,forest,2147
3218,5682,511011206011,farmland,2155
3219,5683,511011211003,farmland,2710
3220,5684,511011208003,forest,2355
3221,5685,511011208003,forest,2356
3222,5687,511011208003,farmland,2355
3223,5688,511011206011,forest,2155
3224,5689,511011211002,forest,2704
3225,5690,511011208007,forest,2397
3226,5692,511011211002,forest,2703
3227,5694,511011208007,farmland,2395
3228,5696,511011208007,forest,2399
3229,5701,511011211002,forest,2702
3230,5702,511011208007,forest,2395
3231,5703,511011208015,forest,2463
3232,5706,511011206010,forest,2151
3233,5707,511011206010,farmland,2151
3234,5709,511011211005,farmland,2740
3235,5710,511011211003,forest,2710
3236,5711,511011206012,farmland,2159
3237,5713,511011206015,farmland,2184
3238,5717,511011206015,forest,2184
3239,5718,511011206007,forest,2126
3240,5719,511011211002,forest,2704
3241,5720,511011206004,forest,2098
3242,5721,511011206012,forest,2162
3243,5722,511011208004,forest,2361
3244,5724,511011211003,forest,2713
3245,5726,511011208004,farmland,2360
3246,5727,511011206010,farmland,2150
3247,5728,511011208007,farmland,2398
3248,5729,511011208015,farmland,2458
3249,5731,511011208016,forest,2476
3250,5732,511011208008,farmland,2410
3251,5735,511011211003,forest,2715
3252,5736,511011211007,forest,2768
3253,5738,511011211005,farmland,2740
3254,5741,511011208007,farmland,2394
3255,5742,511011206010,farmland,2147
3256,5743,511011206007,farmland,2127
3257,5744,511011208007,forest,2395
3258,5745,511011208008,forest,2412
3259,5747,511011207004,farmland,2216
3260,5748,511011206012,forest,2162
3261,5749,511011208015,farmland,2461
3262,5753,511011208009,forest,2417
3263,5754,511011208007,forest,2396
3264,5757,511011208008,farmland,2411
3265,5758,511011208007,farmland,2394
3266,5759,511011208007,farmland,2394
3267,5760,511011208003,farmland,2357
3268,5762,511011208003,farmland,2356
3269,5764,511011208016,forest,2472
3270,5765,511011208009,forest,2414
3271,5767,511011206004,farmland,2095
3272,5768,511011211003,farmland,2713
3273,5771,511011206016,farmland,2193
3274,5773,511011206011,forest,2155
3275,5774,511011208008,farmland,2410
3276,5775,511011206010,forest,2150
3277,5776,511011208008,forest,-1
3278,5777,511011208015,forest,2461
3279,5778,511011206010,farmland,-1
3280,5782,511011206012,farmland,2164
3281,5785,511011208015,forest,2459
3282,5787,511011206010,forest,2151
3283,5788,511011208015,farmland,2459
3284,5789,511011206015,forest,2185
3285,5791,511011208003,farmland,2356
3286,5793,511011211003,farmland,2721
3287,5794,511011208007,farmland,2398
3288,5795,511011211005,forest,2737
3289,5796,511011206015,forest,2185
3290,5797,511011206012,farmland,2159
3291,5798,511011206004,farmland,2098
3292,5800,511011206004,farmland,2102
3293,5801,511011206004,farmland,2102
3294,5802,511011206004,forest,2102
3295,5803,511011208003,farmland,2357
3296,5805,511011206010,farmland,2148
3297,5807,511011206015,forest,2190
3298,5811,511011206007,farmland,2124
3299,5814,511011211007,forest,2770
3300,5815,511011207004,farmland,2216
3301,5816,511011208008,farmland,2408
3302,5817,511011208009,farmland,2413
3303,5818,511011208007,farmland,2397
3304,5823,511011206004,farmland,2097
3305,5824,511011208008,forest,2405
3306,5826,511011208015,farmland,2463
3307,5827,511011206007,farmland,2126
3308,5829,511011206010,forest,2147
3309,5833,511011206015,farmland,2187
3310,5837,511011208009,forest,2416
3311,5838,511011206010,forest,2147
3312,5839,511011206011,forest,2154
3313,5842,511011206011,farmland,2155
3314,5845,511011208016,farmland,2473
3315,5846,511011206015,forest,2190
3316,5847,511011206011,forest,2154
3317,5849,511011208008,farmland,2410
3318,5850,511011206007,farmland,2121
3319,5851,511011206004,farmland,2096
3320,5852,511011208007,farmland,2397
3321,5853,511011206004,farmland,2095
3322,5854,511011206011,farmland,2156
3323,5860,511011208014,forest,2456
3324,5862,511011208009,forest,2413
3325,5863,511011208016,farmland,2468
3326,5864,511011206015,farmland,2187
3327,5865,511011208007,farmland,2397
3328,5868,511011208008,farmland,2408
3329,5870,511011208016,farmland,2470
3330,5873,511011208016,farmland,2476
3331,5875,511011208008,forest,2405
3332,5876,511011208015,forest,2460
3333,5878,511011206010,forest,2151
3334,5879,511011208007,farmland,2395
3335,5884,511011208016,forest,2472
3336,5890,511011211002,forest,2704
3337,5891,511011206012,farmland,2161
3338,5893,511011206010,forest,2146
3339,5894,511011206007,farmland,2126
3340,5897,511011208007,farmland,2397
3341,5898,511011206007,farmland,2126
3342,5899,511011206015,forest,2185
3343,5900,511011208008,forest,2408
3344,5901,511011208007,farmland,2396
3345,5902,511011206011,farmland,2155
3346,5905,511011206010,forest,2149
3347,5906,511011208016,forest,2475
3348,5907,511011208007,farmland,2394
3349,5910,511011206010,farmland,2148
3350,5912,511011208008,farmland,2406
3351,5913,511011206007,forest,2123
3352,5915,511011208008,farmland,2405
3353,5922,511011208016,forest,2476
3354,5924,511011206015,forest,2184
3355,5925,511011206010,forest,2145
3356,5927,511011208008,forest,2408
3357,5929,511011207004,forest,2214
3358,5930,511011208008,forest,-1
3359,5931,511011208004,forest,2358
3360,5932,511011206007,forest,2120
3361,5933,511011206007,forest,2121
3362,5937,511011208007,forest,2396
3363,5939,511011208004,farmland,2358
3364,5941,511011208009,forest,2414
3365,5945,511011207004,forest,2217
3366,5946,511011207004,farmland,2216
3367,5952,511011206010,farmland,2147
3368,5955,511011206007,farmland,2123
3369,5957,511011208009,forest,2414
3370,5958,511011206004,farmland,2095
3371,5959,511011211002,farmland,2705
3372,5961,511011211007,forest,2768
3373,5963,511011208007,forest,2397
3374,5966,511011206012,farmland,2161
3375,5967,511011206010,farmland,2153
3376,5970,511011208016,forest,2475
3377,5974,511011206007,farmland,2119
3378,5976,511011206015,forest,2184
3379,5977,511011206010,farmland,2150
3380,5978,511011206010,farmland,2146
3381,5993,511011211002,forest,2706
3382,5997,511011208009,forest,2415
3383,6004,511011208015,forest,2462
3384,6007,511011206011,forest,2156
3385,6009,511011211002,forest,2703
3386,6014,511011208007,farmland,2397
3387,6016,511011208004,farmland,2358
3388,6017,511011208016,farmland,2472
3389,6018,511011208007,farmland,2397
3390,6021,511011206010,forest,2149
3391,6023,511011206015,forest,2184
3392,6026,511011211003,forest,2715
3393,6029,511011206007,farmland,2122
3394,6030,511011208007,farmland,2396
3395,6031,511011206010,forest,2146
3396,6032,511011211005,farmland,2741
3397,6033,511011208004,farmland,2361
3398,6035,511011208016,farmland,2475
3399,6037,511011208016,forest,2472
3400,6042,511011211007,forest,2768
3401,6043,511011208007,forest,2397
3402,6044,511011206015,forest,2185
3403,6048,511011206015,forest,2184
3404,6049,511011208007,farmland,2396
3405,6050,511011206007,forest,2120
3406,6052,511011211005,forest,2737
3407,6055,511011208007,forest,2397
3408,6057,511011206011,forest,2156
3409,6058,511011207004,forest,2215
3410,6060,511011206007,farmland,2126
3411,6061,511011208016,forest,2478
3412,6062,511011208015,farmland,2462
3413,6063,511011206010,forest,2150
3414,6066,511011211007,forest,2769
3415,6067,511011208008,forest,2408
3416,6068,511011211002,forest,2701
3417,6069,511011208015,forest,2462
